Scenario,dhw_flow_rate,equipment_density,heating_set_point,infiltration,lighting_density,NG_MAPE,NG_CV-RMSE,Elec_MAPE,Elec_CV-RMSE,TOE_MAPE,TOE_CV-RMSE
S772,5.65e-05,7.5,22,0.5,7.5,0.3076333483130908,0.2708544368153389,0.7796099564564295,0.39681284542018347,0.1487767670632833,0.19157052413290446
S864,5.65e-05,8.75,22,0.3,12.5,0.4477263267501615,0.82780410890699,1.4990674675612397,0.5617077002120874,0.20880741701536243,0.19159979448431486
S1433,8.38e-05,10.0,21,0.2,10.0,0.4880524965728205,1.30725874397505,1.3590850195076198,0.5367717679779248,0.18776546338108147,0.19189147241895604
S1234,8.38e-05,7.5,21,0.2,12.5,0.4888778169853301,1.3144197031157876,1.3580375569943792,0.5365134038339364,0.1874989106256876,0.19205983027163098
S359,2.93e-05,8.75,22,0.2,12.5,0.6054640152156351,1.558136527514353,1.5011090457426617,0.5619928179899467,0.18430142473074518,0.19213379460868685
S445,2.93e-05,10.0,21,0.4,15.0,0.7191199162902752,2.301593930345647,1.9246641305896441,0.6235229389302216,0.20608803670770234,0.19216327993892948
S720,5.65e-05,7.5,20,0.4,15.0,0.6151049362280084,1.8011629789207075,1.6387035035635973,0.5839975085939706,0.1921048130276739,0.19219022827637597
S1452,8.38e-05,10.0,22,0.1,7.5,0.39162195499966773,0.8375752117092421,1.076353047718125,0.4770923392981782,0.1842446335554353,0.19236638143658902
S570,5.65e-05,5.0,22,0.4,15.0,0.37656455549251006,0.507323272649295,1.351490139296679,0.5351690635701459,0.20702978439753236,0.19269968487423733
S1331,8.38e-05,8.75,21,0.2,5.0,0.4185545177973075,0.8493109493507659,0.642528083627297,0.35155999902480806,0.1311617136243914,0.19281351348325126
S1758,0.000111,7.5,22,0.2,10.0,0.2287516687285346,0.42024407714276274,1.0710601276900393,0.4756482938727651,0.20708105154197398,0.19294685156247504
S1528,0.000111,5.0,21,0.1,10.0,0.3459952015951325,0.8724429815238215,0.7860576949244459,0.3983579016487276,0.14909196518317877,0.19305611635192219
S665,5.65e-05,6.25,22,0.3,15.0,0.44555485004456435,0.8057742922393102,1.4981655883894218,0.5614628971705646,0.2098201036679366,0.19318487851466276
S120,2.93e-05,6.25,20,0.4,15.0,0.7338818521902174,2.509868103359816,1.4950916899474398,0.560897698303534,0.15715918118273955,0.19323294213277287
S1015,8.38e-05,5.0,20,0.3,15.0,0.4955915829172679,1.3447558411848766,1.3545722483183467,0.5357794882594212,0.1852050973977667,0.1932416861630795
S271,2.93e-05,7.5,22,0.5,5.0,0.3828340118183855,0.3320641063135301,0.49368014351773915,0.29735436335003695,0.1679959092993936,0.19338847474513896
S971,5.65e-05,10.0,22,0.5,5.0,0.30727905419589835,0.26835165465318744,0.7788642923568078,0.3965202831077118,0.151442689279343,0.19342382454952206
S573,5.65e-05,5.0,22,0.5,10.0,0.3065266489196306,0.26768713838826147,0.7776985550032318,0.39624911385215106,0.15232507525735337,0.19344411087507007
S919,5.65e-05,10.0,20,0.4,12.5,0.6165644199307292,1.8187735874658453,1.6399512312574203,0.5842936102889399,0.1932353035277612,0.19366322438766662
S871,5.65e-05,8.75,22,0.5,5.0,0.3008376690894577,0.26047180810370846,0.636757110319273,0.34997539255439697,0.14256052498814797,0.1936729345854118
S1957,0.000111,10.0,22,0.2,7.5,0.22914461497688912,0.4197507309316303,1.0711599851831044,0.47563729518642905,0.20791477464957656,0.19379580147446904
S1411,8.38e-05,10.0,20,0.3,5.0,0.44642678179848233,0.989420774407049,0.7825781952136112,0.3974365317168297,0.13609452611125147,0.19391759244257267
S1926,0.000111,10.0,21,0.1,5.0,0.34663241154180374,0.8759405482889449,0.7871266783485038,0.39866458307290953,0.15021152868907714,0.19405745968940605
S1559,0.000111,5.0,22,0.2,12.5,0.22870044489066024,0.4175735632660414,1.0704782984530827,0.47545196770414877,0.2077442831623321,0.19408084829921246
S220,2.93e-05,7.5,20,0.4,15.0,0.7451452376655453,2.732923158968582,1.6374224531343071,0.5837208914699812,0.1699171013045261,0.1943891790521156
S1013,8.38e-05,5.0,20,0.3,10.0,0.4468652724787016,0.9917781617409079,0.7817924852691372,0.39725613432958684,0.1365102809511002,0.19440904091426087
S1413,8.38e-05,10.0,20,0.3,10.0,0.49665801154552564,1.354254432915473,1.3554001543020802,0.5359925031955125,0.18600219128487686,0.19446480393156323
S242,2.93e-05,7.5,21,0.4,7.5,0.5942848182795591,1.0696446689468242,0.7806401634725709,0.39694418795353914,0.14879564176912127,0.19456492217144408
S872,5.65e-05,8.75,22,0.5,7.5,0.31366798589827183,0.28546115660634047,0.921657986012057,0.4378288578314356,0.163992902229633,0.1947322263046695
S1727,0.000111,7.5,21,0.1,7.5,0.34712347411889183,0.8785468766361998,0.7874937882782023,0.3988029827494818,0.1507786342934432,0.19479325134464648
S1214,8.38e-05,7.5,20,0.3,12.5,0.497958857126052,1.365279622656259,1.3544537687476295,0.5357689289893706,0.18586223368768684,0.19492712862101114
S1923,0.000111,10.0,20,0.5,10.0,0.29169353396078174,0.6109207993882702,1.3501035462700912,0.5349731276345093,0.20953087737415388,0.19504311056054902
S1724,0.000111,7.5,20,0.5,12.5,0.29166507487160637,0.6109452721760565,1.3500969702130377,0.5349936212586439,0.2096330562985891,0.19527609883372174
S1525,0.000111,5.0,20,0.5,15.0,0.28996054378565733,0.6044958433509716,1.3492848992604685,0.5347734351456624,0.20973693150452752,0.19530656338915955
S319,2.93e-05,8.75,20,0.4,12.5,0.7360759044525143,2.5519669156553886,1.4954619036829488,0.5610055202331606,0.15888970364276558,0.19558747795433876
S43,2.93e-05,5.0,21,0.4,10.0,0.5951650331763132,1.0748949218375383,0.7790276743525908,0.3964941796266226,0.14957141561642331,0.19561903600088404
S1212,8.38e-05,7.5,20,0.3,7.5,0.4477372910023579,0.9972066263172991,0.7827684605078589,0.39756393741806456,0.13740597138583913,0.1956601445620827
S845,5.65e-05,8.75,21,0.4,15.0,0.575833022509853,1.4240123425048608,1.7816311054745668,0.6047179191445897,0.21365964602449583,0.19568367656071525
S673,5.65e-05,6.25,22,0.5,10.0,0.3139617787063707,0.28460646835376013,0.9213561210884205,0.4377673420509366,0.16546321998304322,0.1957659674350505
S1827,0.000111,8.75,21,0.1,7.5,0.36016709215321124,0.9547156749749368,0.9310347217475133,0.4401777272929808,0.1685518744604727,0.19591688032283608
S161,2.93e-05,6.25,22,0.3,5.0,0.41914728143602004,0.47778253422851513,0.3617426229343095,0.2412617569955051,0.17891269167634927,0.19601427549742662
S72,2.93e-05,5.0,22,0.5,7.5,0.381747679089832,0.3278718525914072,0.4918578800212167,0.2968721375691415,0.17176308646665947,0.19604631144213366
S419,2.93e-05,10.0,20,0.4,12.5,0.7462459480049591,2.756427773856056,1.6390668111710054,0.5840904543853671,0.1713442929859604,0.1961456947429864
S653,5.65e-05,6.25,22,0.1,10.0,0.48544607524503,1.0280301710033293,0.9311640053107442,0.44020125375975533,0.1491724245435092,0.19622954308856133
S340,2.93e-05,8.75,21,0.3,15.0,0.745067055363263,2.795693202763828,1.7839144152442898,0.6050132968329466,0.19145956618170187,0.19633604181389294
S425,2.93e-05,10.0,20,0.5,15.0,0.7343913270700612,2.518746118369408,1.923231827992682,0.6234161814026599,0.20615540903109295,0.19634286858797548
S1046,8.38e-05,5.0,21,0.5,5.0,0.2821339921294158,0.30473545903072236,0.2507026738318375,0.19224800957697122,0.16548001650019492,0.1963696031870989
S1766,0.000111,7.5,22,0.4,5.0,0.13488089567727782,0.19021467924713933,0.494624012865025,0.29751433143514305,0.1701790556916796,0.19644316120915015
S554,5.65e-05,5.0,22,0.1,12.5,0.4979921089539487,1.1407532839192824,1.0743831940339865,0.47646233192303084,0.16630482889032458,0.19673792793212883
S1268,8.38e-05,7.5,22,0.4,10.0,0.244824552733213,0.2832331810268395,1.0677589583103344,0.47500815585715445,0.20788050245817447,0.19699822693721666
S1628,0.000111,6.25,21,0.1,10.0,0.36113639270189907,0.9599028480665764,0.9313548724277768,0.4403070684220908,0.16927349373027292,0.19700864127482173
S672,5.65e-05,6.25,22,0.5,7.5,0.2999191946831516,0.25949058151576115,0.6349018485389785,0.3493928568970356,0.14584955951657086,0.1970327914481153
S572,5.65e-05,5.0,22,0.5,7.5,0.29689471887843305,0.25706313937689035,0.4926473568239602,0.29734269926421575,0.1574852454836501,0.19724582255897216
S356,2.93e-05,8.75,22,0.2,5.0,0.5134512385411768,0.8502564474014805,0.6424288914197317,0.351439121047495,0.15442603127493895,0.1973242410084994
S852,5.65e-05,8.75,22,0.1,7.5,0.4859455139977502,1.0286591275191648,0.930554235310863,0.44000521106711116,0.14992150313925837,0.19744236443441582
S825,5.65e-05,8.75,20,0.5,15.0,0.5929146690846553,1.5586856001642293,1.7797881746900108,0.6045140603116624,0.21376481756719287,0.197508700318856
S1069,8.38e-05,5.0,22,0.4,12.5,0.24356754188155375,0.28013556767979053,1.066940722794946,0.47477620878191606,0.20845346695828273,0.19760195879899162
S157,2.93e-05,6.25,22,0.2,7.5,0.512614514849458,0.857237181050689,0.6417591167979002,0.3513363572226585,0.15428445948435418,0.1976617821858899
S441,2.93e-05,10.0,21,0.4,5.0,0.598168612809802,1.0925969768961254,0.781288417873068,0.397276501541176,0.14893378974008994,0.1976892693792678
S1744,0.000111,7.5,21,0.4,12.5,0.2727872665615422,0.5495200931800935,1.3530138880547142,0.5355651645679731,0.21630715282440405,0.19771123252451658
S1943,0.000111,10.0,21,0.4,10.0,0.2695508966783181,0.538983563863477,1.3514453405196047,0.5351453740418358,0.21659928090316127,0.19772892791085875
S753,5.65e-05,7.5,22,0.1,10.0,0.4988413653818149,1.1330884047761072,1.0738566826883682,0.4763192028148352,0.16710211825534982,0.1980745290938838
S346,2.93e-05,8.75,21,0.5,5.0,0.5294614302728459,0.7578196367552847,0.6366760943607142,0.3499230978157624,0.17086175890337005,0.1981156543331797
S951,5.65e-05,10.0,22,0.1,5.0,0.47025607534167463,0.9301754387956455,0.7874464871928158,0.3987902164102432,0.14020340861655278,0.1983110919995495
S553,5.65e-05,5.0,22,0.1,10.0,0.47013734016367253,0.9368336041282395,0.7880285592356425,0.39901741203691077,0.14031965250193054,0.19831718558970932
S1467,8.38e-05,10.0,22,0.4,7.5,0.24339652466601977,0.27920557190620776,1.0657374687147845,0.4743841900808734,0.20960858466597096,0.19836624288739257
S147,2.93e-05,6.25,21,0.5,7.5,0.5277117353478316,0.7473411821003169,0.6353953572428341,0.34956305376138747,0.1713495589605648,0.19847050517996118
S1545,0.000111,5.0,21,0.4,15.0,0.26959196548945075,0.5393464449917761,1.3521366612321584,0.5353521473689378,0.2171585983033499,0.19854069450542744
S556,5.65e-05,5.0,22,0.2,5.0,0.3447127957139835,0.3983738493714748,0.25268460716654095,0.19100280489290802,0.17188286993719895,0.1986281958168047
S374,2.93e-05,8.75,22,0.5,12.5,0.452415747290518,0.6032444775317659,1.4935958250495978,0.560717663400133,0.20910924278177115,0.19870305263337967
S1535,0.000111,5.0,21,0.2,15.0,0.35557754030783073,0.9258231531881048,1.3575142674780352,0.5363547449073444,0.2098041239623363,0.1988590813919955
S1906,0.000111,10.0,20,0.2,5.0,0.3541775768227511,0.8987267473345126,0.7840275938800997,0.3977560774942312,0.15208576211971092,0.19889753607788058
S1567,0.000111,5.0,22,0.4,7.5,0.1365051831287889,0.19271509758701344,0.4940153506518951,0.2972930384632388,0.1724347419352353,0.1989194031326339
S322,2.93e-05,8.75,20,0.5,7.5,0.6381450437255209,1.3495947743632764,0.9201549744012252,0.43731116308551393,0.14497742375931308,0.19911373278313033
S637,5.65e-05,6.25,21,0.3,7.5,0.4982881133522139,0.8974174989646497,0.6389774888230548,0.3504402126283532,0.13789897986940855,0.1991192274889223
S1349,8.38e-05,8.75,21,0.5,12.5,0.3722698923345656,0.6501161716453251,1.4933318980821746,0.5606719942780228,0.21331656374649535,0.19925340344158768
S1666,0.000111,6.25,22,0.4,5.0,0.1463354973845563,0.20978145619063998,0.3610555788043542,0.24091543262256118,0.1633051715834239,0.19936429714123105
S1508,0.000111,5.0,20,0.2,10.0,0.35442857520964116,0.9000672308420398,0.7840768537804593,0.3978268667346629,0.15231488934576495,0.19938306091728747
S175,2.93e-05,6.25,22,0.5,15.0,0.4536483439336439,0.6020530066395078,1.4930312336819032,0.5605909247241474,0.20985885747368196,0.19945945635427323
S1826,0.000111,8.75,21,0.1,5.0,0.3329802382318339,0.8029203889863405,0.6443227103128296,0.3519777316846297,0.14122210664832416,0.19946724612623407
S518,5.65e-05,5.0,20,0.4,10.0,0.5333286420259905,1.082828679668629,0.7777862013934403,0.39602188313391745,0.13847341842675817,0.19948159216457387
S1753,0.000111,7.5,22,0.1,10.0,0.27744245154560837,0.6008393242946976,1.0740853137088378,0.47638430046816205,0.20515062508914403,0.1995334697865794
S1515,0.000111,5.0,20,0.3,15.0,0.36572914823307534,0.9673568238461713,1.353700941766786,0.535583603032073,0.20790200980117848,0.19974847604231658
S1734,0.000111,7.5,21,0.2,12.5,0.3582129185771136,0.9416724132340482,1.3575817456674564,0.536388859058241,0.20964034202921067,0.19991935988239198
S1608,0.000111,6.25,20,0.2,10.0,0.36828136649307125,0.9827735688165822,0.9277959838634525,0.43931833625043193,0.16696449978707015,0.19993791630986202
S1933,0.000111,10.0,21,0.2,10.0,0.357523231907188,0.9379645717626298,1.3582634904743944,0.5365514068477144,0.21000885862025245,0.20002053228432032
S972,5.65e-05,10.0,22,0.5,7.5,0.3197442842705223,0.30902751857272465,1.0643853210842553,0.4741889387104745,0.18503075916981312,0.20009570721794412
S219,2.93e-05,7.5,20,0.4,12.5,0.7236419991550274,2.329581672375777,1.3533563619163111,0.5356827533754147,0.15128719179560599,0.20011674377147184
S836,5.65e-05,8.75,21,0.3,5.0,0.4993903390648084,0.9039529457367188,0.6395194085356575,0.35067678136641167,0.1380089548534508,0.2002404089337037
S1150,8.38e-05,6.25,21,0.5,15.0,0.37018884375452216,0.6426182410151945,1.493359639534102,0.5606725680218062,0.21451246150743494,0.20031432877727393
S634,5.65e-05,6.25,21,0.2,12.5,0.6044481646987873,1.7125968651962469,1.213362561387321,0.5075203837948717,0.155763553582654,0.20033954798236353
S952,5.65e-05,10.0,22,0.1,7.5,0.5007834654794855,1.15347555756331,1.076456582710475,0.47711227155403363,0.1699332752804438,0.20055332423409283
S535,5.65e-05,5.0,21,0.2,15.0,0.6170138177999581,1.863001222582601,1.3574691225865092,0.5363498806345535,0.17086870761606343,0.2006082704029538
S418,2.93e-05,10.0,20,0.4,10.0,0.7242273462007357,2.340204414213932,1.3532873748249579,0.5356614215420156,0.15170857025247425,0.20068754778681835
S1707,0.000111,7.5,20,0.2,7.5,0.3555071628480631,0.9062406922899556,0.7849476328404043,0.3981070247222133,0.153711545237204,0.20099434794711227
S1927,0.000111,10.0,21,0.1,7.5,0.37226024625655096,1.0299489454731718,1.0740203824058818,0.476357155016977,0.18917511452939662,0.20101159982319164
S771,5.65e-05,7.5,22,0.5,5.0,0.30061129174983,0.2600825230184197,0.4940098577794121,0.297346360931243,0.15977452810316647,0.20107909174152705
S1554,0.000111,5.0,22,0.1,12.5,0.2776374578073903,0.5961159403710471,1.0742712602497528,0.47641437175542384,0.20657427150203925,0.2011160413794163
S1866,0.000111,8.75,22,0.4,5.0,0.13507697536919885,0.18167354976807343,0.6372803661122047,0.350003603801536,0.18858023060418982,0.20119249211401652
S1913,0.000111,10.0,20,0.3,10.0,0.36731558584982155,0.9771743534818085,1.355372394067735,0.5359953812657889,0.20865557764313417,0.20121147713576074
S734,5.65e-05,7.5,21,0.2,12.5,0.6174769937037029,1.8699590600793676,1.3575218817942065,0.5363666602396103,0.17149045669827565,0.20130894723887874
S1714,0.000111,7.5,20,0.3,12.5,0.36716315095434693,0.9762522582906489,1.3555895115564887,0.5360545800756678,0.20891200761375803,0.20132755343310083
S1807,0.000111,8.75,20,0.2,7.5,0.3689576551069243,0.987076020283954,0.9293861588298696,0.43982615771358424,0.1684526440810257,0.20140332698009067
S123,2.93e-05,6.25,20,0.5,10.0,0.6405122785982676,1.3677718201827351,0.9217994681157626,0.4379200127296776,0.14600707125316084,0.20145852896386102
S752,5.65e-05,7.5,22,0.1,7.5,0.4727654665938718,0.945110136812598,0.7891973162276295,0.3994344279475336,0.14243429503009633,0.20160995793239814
S1708,0.000111,7.5,20,0.2,10.0,0.378362991660018,1.0479189018919137,1.0704324268643157,0.47545135534874333,0.18497336667980577,0.2017449824496151
S859,5.65e-05,8.75,22,0.2,12.5,0.4946353588690842,1.1076056273192612,1.5014358106952417,0.5620604603315453,0.20884004761848488,0.2018103297117221
S1907,0.000111,10.0,20,0.2,7.5,0.37829497234818094,1.047618198738945,1.0707089280763438,0.47555113897806917,0.1850798292063652,0.20181422215081637
S773,5.65e-05,7.5,22,0.5,10.0,0.3197512114170214,0.3063101229240221,1.0634746019415908,0.4739163512758781,0.1866163389535543,0.20206232865030066
S39,2.93e-05,5.0,21,0.3,12.5,0.6775226868727985,1.7417000370651952,1.0677095306728088,0.47484274282316796,0.13692803194352562,0.20211109620742213
S933,5.65e-05,10.0,21,0.2,10.0,0.6180032786775183,1.87639518748168,1.3585272631179912,0.5366085651726936,0.17239524143016882,0.2021543707357354
S1529,0.000111,5.0,21,0.1,12.5,0.3731202031011125,1.0348990062242522,1.0748803504757884,0.47662063953905726,0.19020430057840662,0.20216476824664018
S20,2.93e-05,5.0,20,0.4,15.0,0.7256341106260366,2.36293471252127,1.3530775080069029,0.5356322646118838,0.15282686294327688,0.20236983303431358
S850,5.65e-05,8.75,21,0.5,15.0,0.5326748246644532,1.0977076374099497,1.7801450916848331,0.6045936394577317,0.21940291445093063,0.20239660599904236
S574,5.65e-05,5.0,22,0.5,12.5,0.31984564670088705,0.3062350550069294,1.0638738740596376,0.4740287213969354,0.18700055029267337,0.20255945018874968
S1952,0.000111,10.0,22,0.1,7.5,0.28061326405496295,0.6114105560238015,1.075069793516941,0.4766876584968784,0.20828875917348,0.2026163579476264
S1627,0.000111,6.25,21,0.1,7.5,0.33532194209699134,0.814266398038863,0.6440842950049607,0.3520218610383077,0.14304796277592674,0.20266079674707593
S1509,0.000111,5.0,20,0.2,12.5,0.3789032532806531,1.0515151501424693,1.0711118326758693,0.47569928191721783,0.1858210083972263,0.20274622221801528
S1259,8.38e-05,7.5,22,0.2,12.5,0.369768866004953,0.7283378649429627,1.3577460020024068,0.536442354135381,0.2202008514446123,0.20274811887885877
S1566,0.000111,5.0,22,0.4,5.0,0.1617408379994719,0.22950842996081375,0.2515052459288522,0.19235990611264733,0.16042857230112073,0.20308163975688984
S320,2.93e-05,8.75,20,0.4,15.0,0.757837197721562,3.020795211170573,1.7821500393350391,0.6048288511968263,0.1923246016273381,0.20320674363002655
S660,5.65e-05,6.25,22,0.2,15.0,0.4935600346423623,1.0798751665957196,1.5009790191599262,0.5619337900035347,0.20983097510812718,0.20322361482249965
S1225,8.38e-05,7.5,20,0.5,15.0,0.4498127540827306,1.0124767406486124,1.6359347769886137,0.5835725058714067,0.2212736478585894,0.2033934874789146
S1424,8.38e-05,10.0,20,0.5,12.5,0.44973176257012915,1.0121340250054982,1.6362082607466235,0.5836286862038251,0.22142793857704166,0.20347753393849988
S916,5.65e-05,10.0,20,0.4,5.0,0.5369032533402405,1.106287746730007,0.7811362904653767,0.39714046504768474,0.14035946925157158,0.20352383175102312
S1135,8.38e-05,6.25,21,0.2,15.0,0.49816319657237046,1.3957919977875286,1.5004332566725853,0.5618125491169534,0.20789401133750451,0.20358759588023828
S1334,8.38e-05,8.75,21,0.2,12.5,0.49789974498058953,1.3939829388526934,1.5008793660210982,0.5619042566869094,0.2081626726757805,0.20366733901015285
