Scenario,ground_r_value,infiltration,heating_set_point,cooling_set_point,heating_cop,cooling_cop,equipment_density,lighting_density,occupant_density,scheduled_ventilation_ach,dhw_flow_rate,Total Operational Energy,Natural Gas,Electricity
S748,3.288,0.5,20,26,0.95,5.5,5,15,0.013,1,0.000709,43293581.38,18889355.83,24404225.55
S749,3.288,0.5,20,26,0.95,5.5,5,15,0.103,0.1,1.58E-05,29397287.45,4713875.557,24683411.9
S750,3.288,0.5,20,26,0.95,5.5,5,15,0.103,0.1,0.000709,44092286.48,19413288.78,24678997.7
S751,3.288,0.5,20,26,0.95,5.5,5,15,0.103,1,1.58E-05,29620406.85,4964578.437,24655828.42
S752,3.288,0.5,20,26,0.95,5.5,5,15,0.103,1,0.000709,44319307.62,19652832.36,24666475.26
S753,3.288,0.5,20,26,0.95,5.5,15,5,0.013,0.1,1.58E-05,28279561.67,3816133.58,24463428.09
S754,3.288,0.5,20,26,0.95,5.5,15,5,0.013,0.1,0.000709,42987300.32,18524619.7,24462680.62
S755,3.288,0.5,20,26,0.95,5.5,15,5,0.013,1,1.58E-05,28511318.08,4069035.647,24442282.43
S756,3.288,0.5,20,26,0.95,5.5,15,5,0.013,1,0.000709,43176824.71,18726746.21,24450078.5
S757,3.288,0.5,20,26,0.95,5.5,15,5,0.103,0.1,1.58E-05,29301361.62,4598526.754,24702834.86
S758,3.288,0.5,20,26,0.95,5.5,15,5,0.103,0.1,0.000709,44011116.86,19289615.59,24721501.26
S759,3.288,0.5,20,26,0.95,5.5,15,5,0.103,1,1.58E-05,31372539.44,6681155.901,24691383.54
S760,3.288,0.5,20,26,0.95,5.5,15,5,0.103,1,0.000709,44232687.39,19552512.45,24680174.95
S761,3.288,0.5,20,26,0.95,5.5,15,15,0.013,0.1,1.58E-05,38284313.82,1840116.466,36444197.35
S762,3.288,0.5,20,26,0.95,5.5,15,15,0.013,0.1,0.000709,52959300.21,16514868.93,36444431.28
S763,3.288,0.5,20,26,0.95,5.5,15,15,0.013,1,1.58E-05,38428513.9,2010213.44,36418300.46
S764,3.288,0.5,20,26,0.95,5.5,15,15,0.013,1,0.000709,53103526.16,16682045.58,36421480.58
S765,3.288,0.5,20,26,0.95,5.5,15,15,0.103,0.1,1.58E-05,39244804.99,2571168.374,36673636.62
S766,3.288,0.5,20,26,0.95,5.5,15,15,0.103,0.1,0.000709,53941071.9,17266745,36674326.91
S767,3.288,0.5,20,26,0.95,5.5,15,15,0.103,1,1.58E-05,39426646.36,2757480.283,36669166.08
S768,3.288,0.5,20,26,0.95,5.5,15,15,0.103,1,0.000709,54079279.43,17424251.7,36655027.74
S769,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.013,0.1,1.58E-05,39115964.04,25245358.43,13870605.61
S770,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.013,0.1,0.000709,53635240.34,39766339.76,13868900.57
S771,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.013,1,1.58E-05,39777481.73,25910057.63,13867424.11
S772,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.013,1,0.000709,54694297.97,40846668.71,13847629.27
S773,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.103,0.1,1.58E-05,41926439.44,27554959.1,14371480.33
S774,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.103,0.1,0.000709,54859385.67,40497342.68,14362043
S775,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.103,1,1.58E-05,42816347.09,28439548.9,14376798.18
S776,3.288,0.5,22.9,23.1,0.8,4.5,5,5,0.103,1,0.000709,57464283.82,43096763.7,14367520.11
S777,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.013,0.1,1.58E-05,45181038.53,19131989.08,26049049.45
S778,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.013,0.1,0.000709,59959673.1,33890418.26,26069254.84
S779,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.013,1,1.58E-05,45915008.85,19868882.53,26046126.33
S780,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.013,1,0.000709,60692125.28,34657271.97,26034853.31
S781,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.103,0.1,1.58E-05,48406926.3,21840789.2,26566137.09
S782,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.103,0.1,0.000709,63000177.87,36446904.72,26553273.15
S783,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.103,1,1.58E-05,49102031.02,22567403.97,26534627.05
S784,3.288,0.5,22.9,23.1,0.8,4.5,5,15,0.103,1,0.000709,63651218.97,37108129.48,26543089.5
S785,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.013,0.1,1.58E-05,44925650.32,18847074.57,26078575.75
S786,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.013,0.1,0.000709,59842819.23,33755524.3,26087294.93
S787,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.013,1,1.58E-05,45758132.77,19679301.3,26078831.46
S788,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.013,1,0.000709,60537513.81,34467697.78,26069816.03
S789,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.103,0.1,1.58E-05,48188708.79,21588303.19,26600405.6
S790,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.103,0.1,0.000709,62705953.47,36120652.06,26585301.41
S791,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.103,1,1.58E-05,48972983,22402234.21,26570748.79
S792,3.288,0.5,22.9,23.1,0.8,4.5,15,5,0.103,1,0.000709,63460228.34,36874319.85,26585908.49
S793,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.013,0.1,1.58E-05,52738734.46,14452704.23,38286030.23
S794,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.013,0.1,0.000709,67667989.58,29399186.82,38268802.76
S795,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.013,1,1.58E-05,53334390,15055179.91,38279210.09
S796,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.013,1,0.000709,68091890.98,29815468.27,38276422.71
S797,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.103,0.1,1.58E-05,55742962.16,16967200.51,38775761.65
S798,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.103,0.1,0.000709,70265102.34,31503033.94,38762068.41
S799,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.103,1,1.58E-05,56433777.31,17671582.85,38762194.46
S800,3.288,0.5,22.9,23.1,0.8,4.5,15,15,0.103,1,0.000709,70931889.6,32173690.72,38758198.87
S801,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.013,0.1,1.58E-05,38564914.35,25159475.87,13405438.48
S802,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.013,0.1,0.000709,53276400.11,39870721.54,13405678.56
S803,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.013,1,1.58E-05,39213078.65,25816882.04,13396196.61
S804,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.013,1,0.000709,54141802.69,40743733.65,13398069.04
S805,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.103,0.1,1.58E-05,41425253.23,27591892.17,13833361.07
S806,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.103,0.1,0.000709,55855270.63,42026400.81,13828869.82
S807,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.103,1,1.58E-05,42149187.88,28323592.94,13825594.94
S808,3.288,0.5,22.9,23.1,0.8,5.5,5,5,0.103,1,0.000709,56806152.27,43000564.44,13805587.83
S809,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.013,0.1,1.58E-05,44674791.28,19243505.31,25431285.97
S810,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.013,0.1,0.000709,59192754.22,33755981.25,25436772.97
S811,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.013,1,1.58E-05,45343359.22,19921223.69,25422135.53
S812,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.013,1,0.000709,60086341.8,34658650.28,25427691.52
S813,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.103,0.1,1.58E-05,47747381.65,21895186.32,25852195.32
S814,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.103,0.1,0.000709,62238949.19,36389637.69,25849311.5
S815,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.103,1,1.58E-05,48342036.15,22505118.29,25836917.86
S816,3.288,0.5,22.9,23.1,0.8,5.5,5,15,0.103,1,0.000709,62927188.29,37086939.52,25840248.76
S817,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.013,0.1,1.58E-05,44485408.89,19029013.2,25456395.69
S818,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.013,0.1,0.000709,59078000.64,33617123.48,25460877.16
S819,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.013,1,1.58E-05,45186378.9,19747639.16,25438739.74
S820,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.013,1,0.000709,60014716,34583197.99,25431518.01
S821,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.103,0.1,1.58E-05,48864490.33,23035510.23,25828980.11
S822,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.103,0.1,0.000709,62136235.32,36272119.86,25864115.46
S823,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.103,1,1.58E-05,47956959.5,22090183.02,25866776.49
S824,3.288,0.5,22.9,23.1,0.8,5.5,15,5,0.103,1,0.000709,62879751.28,37012775.63,25866975.65
S825,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.013,0.1,1.58E-05,52033830.99,14537187.89,37496643.1
S826,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.013,0.1,0.000709,66740935.07,29243209.95,37497725.12
S827,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.013,1,1.58E-05,54358791.32,16864586.12,37494205.21
S828,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.013,1,0.000709,67110628.23,29622419.06,37488209.17
S829,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.103,0.1,1.58E-05,54726023.36,16819579.09,37906444.27
S830,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.103,0.1,0.000709,69352032.3,31442042.81,37909989.49
S831,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.103,1,1.58E-05,55219251.64,17321844.34,37897407.3
S832,3.288,0.5,22.9,23.1,0.8,5.5,15,15,0.103,1,0.000709,70126058.01,32230678.01,37895380
S833,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.013,0.1,1.58E-05,35335462.99,21470184.22,13865278.77
S834,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.013,0.1,0.000709,50008220.98,36134149.13,13874071.85
S835,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.013,1,1.58E-05,35754358.94,21899447,13854911.94
S836,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.013,1,0.000709,50479448.06,36613590.23,13865857.83
S837,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.103,0.1,1.58E-05,37719652.39,23328572.33,14391080.07
S838,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.103,0.1,0.000709,52416041.37,38038043.22,14377998.15
S839,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.103,1,1.58E-05,38483191.64,24115139.93,14368051.71
S840,3.288,0.5,22.9,23.1,0.95,4.5,5,5,0.103,1,0.000709,53201628.15,38837895.46,14363732.69
S841,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.013,0.1,1.58E-05,42292905.02,16240211.21,26052693.81
S842,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.013,0.1,0.000709,56984619.73,30926720.41,26057899.32
S843,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.013,1,1.58E-05,44713981.17,18659304.68,26054676.5
S844,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.013,1,0.000709,57482679.71,31433293.65,26049386.06
S845,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.103,0.1,1.58E-05,45025478.85,18465001.23,26560477.62
S846,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.103,0.1,0.000709,59527419.19,32969070.33,26558348.86
S847,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.103,1,1.58E-05,45547419.9,19000179.44,26547240.46
S848,3.288,0.5,22.9,23.1,0.95,4.5,5,15,0.103,1,0.000709,60207187.62,33647142.56,26560045.06
S849,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.013,0.1,1.58E-05,42127814.71,16046329.33,26081485.38
S850,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.013,0.1,0.000709,56632773.06,30546349.05,26086424.01
S851,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.013,1,1.58E-05,42732257.35,16657784.63,26074472.72
S852,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.013,1,0.000709,57283493.83,31219149.51,26064344.32
S853,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.103,0.1,1.58E-05,44769988.96,18165517.2,26604471.75
S854,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.103,0.1,0.000709,59461299.83,32866107.05,26595192.79
S855,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.103,1,1.58E-05,45326935.76,18756007.15,26570928.61
S856,3.288,0.5,22.9,23.1,0.95,4.5,15,5,0.103,1,0.000709,60010179.84,33425415.32,26584764.52
S857,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.013,0.1,1.58E-05,50622310.13,12349709.82,38272600.31
S858,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.013,0.1,0.000709,65288366.1,27003429.99,38284936.1
S859,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.013,1,1.58E-05,51091392.88,12833101.18,38258291.69
S860,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.013,1,0.000709,65900091.28,27644154.8,38255936.48
S861,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.103,0.1,1.58E-05,53051964.66,14270118.8,38781845.86
S862,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.103,0.1,0.000709,67713292.99,28933816.7,38779476.29
S863,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.103,1,1.58E-05,53516656.99,14738234.33,38778422.66
S864,3.288,0.5,22.9,23.1,0.95,4.5,15,15,0.103,1,0.000709,68216903.66,29449727.48,38767176.18
S865,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.013,0.1,1.58E-05,34779160.18,21364290.16,13414870.02
S866,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.013,0.1,0.000709,49330501.93,35931888.62,13398613.31
S867,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.013,1,1.58E-05,35497597.96,22091039.55,13406558.41
S868,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.013,1,0.000709,50099914.13,36702669.71,13397244.42
S869,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.103,0.1,1.58E-05,37129134.03,23306289.29,13822844.74
S870,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.103,0.1,0.000709,51829412.18,38006356.58,13823055.6
S871,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.103,1,1.58E-05,37900282.11,24092790.8,13807491.3
S872,3.288,0.5,22.9,23.1,0.95,5.5,5,5,0.103,1,0.000709,52262258.6,38448756.97,13813501.63
S873,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.013,0.1,1.58E-05,41689466.78,16268533.51,25420933.27
S874,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.013,0.1,0.000709,56414085.74,30984697.11,25429388.63
S875,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.013,1,1.58E-05,42324496.91,16901156.09,25423340.82
S876,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.013,1,0.000709,57004969.83,31589746.04,25415223.78
S877,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.103,0.1,1.58E-05,44387549.1,18539371,25848178.11
S878,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.103,0.1,0.000709,58881860.87,33045327.67,25836533.2
S879,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.103,1,1.58E-05,44833777.11,18991940.81,25841836.3
S880,3.288,0.5,22.9,23.1,0.95,5.5,5,15,0.103,1,0.000709,59421348.15,33581945.11,25839403.04
S881,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.013,0.1,1.58E-05,41522651.12,16073268.42,25449382.69
S882,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.013,0.1,0.000709,56282260.79,30824069.98,25458190.81
S883,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.013,1,1.58E-05,42167216.49,16721794.81,25445421.68
S884,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.013,1,0.000709,56773395.41,31326834.24,25446561.18
S885,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.103,0.1,1.58E-05,44149426.64,18276572.3,25872854.34
S886,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.103,0.1,0.000709,58815839.74,32956980.29,25858859.45
S887,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.103,1,1.58E-05,44527935.58,18667427.54,25860508.05
S888,3.288,0.5,22.9,23.1,0.95,5.5,15,5,0.103,1,0.000709,59451639.63,33585762.77,25865876.86
S889,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.013,0.1,1.58E-05,49886556.85,12392835.85,37493720.99
S890,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.013,0.1,0.000709,64528615.9,27033710.48,37494905.42
S891,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.013,1,1.58E-05,50203971.74,12706828.44,37497143.3
S892,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.013,1,0.000709,65193833.55,27716915.48,37476918.07
S893,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.103,0.1,1.58E-05,52149801.88,14246702.69,37903099.19
S894,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.103,0.1,0.000709,66973148.39,29082799.17,37890349.22
S895,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.103,1,1.58E-05,52645513.28,14748339.32,37897173.96
S896,3.288,0.5,22.9,23.1,0.95,5.5,15,15,0.103,1,0.000709,67379762.9,29497120.16,37882642.73
S897,3.288,0.5,22.9,26,0.8,4.5,5,5,0.013,0.1,1.58E-05,38063639.54,25273352.54,12790287
S898,3.288,0.5,22.9,26,0.8,4.5,5,5,0.013,0.1,0.000709,52579120.9,39766019.27,12813101.63
S899,3.288,0.5,22.9,26,0.8,4.5,5,5,0.013,1,1.58E-05,38952841.66,26168545.83,12784295.83
S900,3.288,0.5,22.9,26,0.8,4.5,5,5,0.013,1,0.000709,53452321.75,40664066.71,12788255.04
S901,3.288,0.5,22.9,26,0.8,4.5,5,5,0.103,0.1,1.58E-05,40816073.43,27738973.63,13077099.79
S902,3.288,0.5,22.9,26,0.8,4.5,5,5,0.103,0.1,0.000709,55477861.47,42399169.23,13078692.24
S903,3.288,0.5,22.9,26,0.8,4.5,5,5,0.103,1,1.58E-05,41523708.64,28456573.16,13067135.47
S904,3.288,0.5,22.9,26,0.8,4.5,5,5,0.103,1,0.000709,56214700.9,43151279.49,13063421.42
S905,3.288,0.5,22.9,26,0.8,4.5,5,15,0.013,0.1,1.58E-05,43843950.04,19001083,24842867.04
S906,3.288,0.5,22.9,26,0.8,4.5,5,15,0.013,0.1,0.000709,58590862.05,33753421.75,24837440.29
S907,3.288,0.5,22.9,26,0.8,4.5,5,15,0.013,1,1.58E-05,44850561.04,20039121.03,24811440
S908,3.288,0.5,22.9,26,0.8,4.5,5,15,0.013,1,0.000709,59435640.36,34625159.63,24810480.73
S909,3.288,0.5,22.9,26,0.8,4.5,5,15,0.103,0.1,1.58E-05,47027501.1,21896932.77,25130568.33
S910,3.288,0.5,22.9,26,0.8,4.5,5,15,0.103,0.1,0.000709,61509223.21,36364555.52,25144667.69
S911,3.288,0.5,22.9,26,0.8,4.5,5,15,0.103,1,1.58E-05,47614988.85,22509323.03,25105665.82
S912,3.288,0.5,22.9,26,0.8,4.5,5,15,0.103,1,0.000709,62128243.73,37008574.65,25119669.09
S913,3.288,0.5,22.9,26,0.8,4.5,15,5,0.013,0.1,1.58E-05,43808269.74,18936148.52,24872121.22
S914,3.288,0.5,22.9,26,0.8,4.5,15,5,0.013,0.1,0.000709,58563222.34,33688049.14,24875173.2
S915,3.288,0.5,22.9,26,0.8,4.5,15,5,0.013,1,1.58E-05,44619747.27,19780430.49,24839316.79
S916,3.288,0.5,22.9,26,0.8,4.5,15,5,0.013,1,0.000709,59092383.58,34240034.85,24852348.73
S917,3.288,0.5,22.9,26,0.8,4.5,15,5,0.103,0.1,1.58E-05,46612441.34,21445808.56,25166632.79
S918,3.288,0.5,22.9,26,0.8,4.5,15,5,0.103,0.1,0.000709,61431537.14,36258633.76,25172903.38
S919,3.288,0.5,22.9,26,0.8,4.5,15,5,0.103,1,1.58E-05,49170716.32,24024893.6,25145822.72
S920,3.288,0.5,22.9,26,0.8,4.5,15,5,0.103,1,0.000709,62156326.25,37019798.23,25136528.03
S921,3.288,0.5,22.9,26,0.8,4.5,15,15,0.013,0.1,1.58E-05,51419664.29,14412547.65,37007116.64
S922,3.288,0.5,22.9,26,0.8,4.5,15,15,0.013,0.1,0.000709,66251247.14,29257499.92,36993747.22
S923,3.288,0.5,22.9,26,0.8,4.5,15,15,0.013,1,1.58E-05,52097235.15,15128439.33,36968795.83
S924,3.288,0.5,22.9,26,0.8,4.5,15,15,0.013,1,0.000709,66834184.7,29872116.66,36962068.04
S925,3.288,0.5,22.9,26,0.8,4.5,15,15,0.103,0.1,1.58E-05,53969391.85,16682265.93,37287125.92
S926,3.288,0.5,22.9,26,0.8,4.5,15,15,0.103,0.1,0.000709,68753285.17,31472087.58,37281197.58
S927,3.288,0.5,22.9,26,0.8,4.5,15,15,0.103,1,1.58E-05,54669493.8,17421722.92,37247770.89
S928,3.288,0.5,22.9,26,0.8,4.5,15,15,0.103,1,0.000709,69491451.94,32243502.3,37247949.64
S929,3.288,0.5,22.9,26,0.8,5.5,5,5,0.013,0.1,1.58E-05,37800825.05,25268384.55,12532440.5
S930,3.288,0.5,22.9,26,0.8,5.5,5,5,0.013,0.1,0.000709,52346286.62,39812408.36,12533878.26
S931,3.288,0.5,22.9,26,0.8,5.5,5,5,0.013,1,1.58E-05,38670610.6,26155152.55,12515458.05
S932,3.288,0.5,22.9,26,0.8,5.5,5,5,0.013,1,0.000709,53207312.43,40690673.64,12516638.79
S933,3.288,0.5,22.9,26,0.8,5.5,5,5,0.103,0.1,1.58E-05,40518634.85,27767771.7,12750863.15
S934,3.288,0.5,22.9,26,0.8,5.5,5,5,0.103,0.1,0.000709,55008224.46,42233766.52,12774457.94
S935,3.288,0.5,22.9,26,0.8,5.5,5,5,0.103,1,1.58E-05,41174551.63,28435143.17,12739408.46
S936,3.288,0.5,22.9,26,0.8,5.5,5,5,0.103,1,0.000709,55899780.41,43138168.28,12761612.13
S937,3.288,0.5,22.9,26,0.8,5.5,5,15,0.013,0.1,1.58E-05,43691557.09,19245448.67,24446108.42
S938,3.288,0.5,22.9,26,0.8,5.5,5,15,0.013,0.1,0.000709,58284733.6,33834526.27,24450207.33
S939,3.288,0.5,22.9,26,0.8,5.5,5,15,0.013,1,1.58E-05,44195988.55,19763342.15,24432646.4
S940,3.288,0.5,22.9,26,0.8,5.5,5,15,0.013,1,0.000709,59117816.85,34697061.32,24420755.53
S941,3.288,0.5,22.9,26,0.8,5.5,5,15,0.103,0.1,1.58E-05,48018477.67,23365225.21,24653252.45
S942,3.288,0.5,22.9,26,0.8,5.5,5,15,0.103,0.1,0.000709,61048235.28,36375565.72,24672669.56
S943,3.288,0.5,22.9,26,0.8,5.5,5,15,0.103,1,1.58E-05,47172361.42,22498270.43,24674090.99
S944,3.288,0.5,22.9,26,0.8,5.5,5,15,0.103,1,0.000709,61850096.98,37186071.78,24664025.2
S945,3.288,0.5,22.9,26,0.8,5.5,15,5,0.013,0.1,1.58E-05,43460260.12,18989163.52,24471096.6
S946,3.288,0.5,22.9,26,0.8,5.5,15,5,0.013,0.1,0.000709,58234676.3,33768720.13,24465956.17
S947,3.288,0.5,22.9,26,0.8,5.5,15,5,0.013,1,1.58E-05,44061080.47,19610809.86,24450270.61
S948,3.288,0.5,22.9,26,0.8,5.5,15,5,0.013,1,0.000709,58891821.05,34441909.08,24449911.98
S949,3.288,0.5,22.9,26,0.8,5.5,15,5,0.103,0.1,1.58E-05,46202195.53,21491732.66,24710462.87
S950,3.288,0.5,22.9,26,0.8,5.5,15,5,0.103,0.1,0.000709,59010492.1,34290984.45,24719507.64
S951,3.288,0.5,22.9,26,0.8,5.5,15,5,0.103,1,1.58E-05,46852561.32,22163064.32,24689496.99
S952,3.288,0.5,22.9,26,0.8,5.5,15,5,0.103,1,0.000709,61609983.64,36917659.88,24692323.76
S953,3.288,0.5,22.9,26,0.8,5.5,15,15,0.013,0.1,1.58E-05,51024488.63,14580674.62,36443814.01
S954,3.288,0.5,22.9,26,0.8,5.5,15,15,0.013,0.1,0.000709,65692300.75,29258421.92,36433878.83
S955,3.288,0.5,22.9,26,0.8,5.5,15,15,0.013,1,1.58E-05,51560463.69,15138615.9,36421847.79
S956,3.288,0.5,22.9,26,0.8,5.5,15,15,0.013,1,0.000709,66283691.45,29860284.22,36423407.23
S957,3.288,0.5,22.9,26,0.8,5.5,15,15,0.103,0.1,1.58E-05,53659232.52,16979094.22,36680138.3
S958,3.288,0.5,22.9,26,0.8,5.5,15,15,0.103,0.1,0.000709,68177580.5,31496172.97,36681407.53
S959,3.288,0.5,22.9,26,0.8,5.5,15,15,0.103,1,1.58E-05,54033249.57,17371271.88,36661977.69
S960,3.288,0.5,22.9,26,0.8,5.5,15,15,0.103,1,0.000709,68666657.65,32003937.66,36662719.99
S961,3.288,0.5,22.9,26,0.95,4.5,5,5,0.013,0.1,1.58E-05,34123802.82,21334509.24,12789293.58
S962,3.288,0.5,22.9,26,0.95,4.5,5,5,0.013,0.1,0.000709,48879640.03,36082625.29,12797014.74
S963,3.288,0.5,22.9,26,0.95,4.5,5,5,0.013,1,1.58E-05,34770665.4,21992615.96,12778049.44
S964,3.288,0.5,22.9,26,0.95,4.5,5,5,0.013,1,0.000709,49389059.66,36602317.97,12786741.69
S965,3.288,0.5,22.9,26,0.95,4.5,5,5,0.103,0.1,1.58E-05,36453319.14,23385099.65,13068219.49
S966,3.288,0.5,22.9,26,0.95,4.5,5,5,0.103,0.1,0.000709,50978807.57,37890111.95,13088695.61
S967,3.288,0.5,22.9,26,0.95,4.5,5,5,0.103,1,1.58E-05,36890655.73,23826617.68,13064038.05
S968,3.288,0.5,22.9,26,0.95,4.5,5,5,0.103,1,0.000709,51595454.78,38533712.71,13061742.07
S969,3.288,0.5,22.9,26,0.95,4.5,5,15,0.013,0.1,1.58E-05,41000050.23,16149291.57,24850758.65
S970,3.288,0.5,22.9,26,0.95,4.5,5,15,0.013,0.1,0.000709,55879335.22,31042768.45,24836566.77
S971,3.288,0.5,22.9,26,0.95,4.5,5,15,0.013,1,1.58E-05,41760801.81,16931009.85,24829791.96
S972,3.288,0.5,22.9,26,0.95,4.5,5,15,0.013,1,0.000709,56418158.17,31580087.33,24838070.84
S973,3.288,0.5,22.9,26,0.95,4.5,5,15,0.103,0.1,1.58E-05,43458995.14,18323861.66,25135133.48
S974,3.288,0.5,22.9,26,0.95,4.5,5,15,0.103,0.1,0.000709,58329816.2,33202211.28,25127604.92
S975,3.288,0.5,22.9,26,0.95,4.5,5,15,0.103,1,1.58E-05,44151702.75,19035628.34,25116074.41
